"","masterid","latitude","longitude","county"
"1473","305SBACLR",36.35856,-120.78617,"San Benito"
"1474","304SLRBMB",37.14231,-122.132606,"Santa Cruz"
"1475","304SLRSWY",37.056914,-122.074839,"Santa Cruz"
"1476","304SMCHW9",37.043755,-122.073378,"Santa Cruz"
"1477","304WWADSK",37.136833,-122.268178,"Santa Cruz"
"1478","304ZAYQUA",37.074481,-122.055364,"Santa Cruz"
"1479","403S00960",34.59078,-118.4617,"Los Angeles"
"1480","404BA0616",34.17453,-118.69879,"Ventura"
"1481","404BA0526",34.04298,-118.87219,"Los Angeles"
"1482","404BA0964",34.06133,-118.9649,"Ventura"
"1483","404BA0808",34.11411,-118.77906,"Los Angeles"
"1484","402BA0287",34.50284,-119.36644,"Ventura"
"1485","402BA0095",34.46328,-119.34566,"Ventura"
"1486","403BA0068",34.39179,-118.90285,"Ventura"
"1487","402BA0079",34.41183,-119.27418,"Ventura"
"1488","403BA0171",34.58516,-119.28363,"Ventura"
"1489","402BA0143",34.36483,-119.31057,"Ventura"
"1490","404S17266",34.10741,-118.7118,"Los Angeles"
"1491","404S22464",34.12676,-118.70685,"Los Angeles"
"1492","404S02920",34.17748,-118.767,"Ventura"
"1493","403S01272",34.40303,-118.6905,"Los Angeles"
"1494","403S14156",34.42523,-118.582,"Los Angeles"
"1495","403S01784",34.40228,-118.7471,"Ventura"
"1496","403S00640",34.60115,-118.558,"Los Angeles"
"1497","403S00960",34.59079,-118.4617,"Los Angeles"
"1498","403S00064",34.64435,-118.51372,"Los Angeles"
"1499","404S01128",34.1039,-118.71271,"Los Angeles"
"1500","404S16168",34.06765,-118.70704,"Los Angeles"
"1501","404S13160",34.1578,-118.75973,"Los Angeles"
"1502","SMC04600",34.39728,-118.7105,"Ventura"
"1503","109PS0162",40.90519,-124.04166,"Humboldt"
"1504","403S00875",34.55668,-119.30629,"Ventura"
"1505","403S02363",34.55885,-119.15456,"Ventura"
"1506","404S26868",34.09675,-118.71737,"Los Angeles"
"1507","404S32468",34.0999,-118.72304,"Los Angeles"
"1508","404S27470",34.17445,-118.76389,"Ventura"
"1509","404S37670",34.14074,-118.70117,"Los Angeles"
"1510","403S16493",34.6867,-118.84546,"Ventura"
"1511","403S16978",34.42319,-118.76771,"Ventura"
"1512","404S44532",34.12682,-118.79617,"Los Angeles"
"1513","403S34646",34.42556,-118.56616,"Los Angeles"
"1514","404S48200",34.07772,-118.92395,"Los Angeles"
"1515","404R4S070",34.042,-118.89747,"Los Angeles"
"1516","403R4S193",34.41722,-118.78927,"Ventura"
"1517","403R4S137",34.44605,-118.4892,"Los Angeles"
"1518","404R4S001",34.16329,-118.81069,"Ventura"
"1519","404R4S056",34.04587,-118.63873,"Los Angeles"
"1520","801LL0001",34.272969,-117.465228,"San Bernardino"
"1521","802S25949",33.79441,-116.7482,"Riverside"
"1522","801RB8333",34.0767,-116.86494,"San Bernardino"
"1523","802RB8513",33.72033,-116.76079,"Riverside"
"1524","801S03133",34.00169,-117.5996,"San Bernardino"
"1525","801S03687",34.08311,-117.58255,"San Bernardino"
"1526","802S26909",33.66638,-117.27518,"Riverside"
"1527","801S02059",34.06182,-117.30727,"San Bernardino"
"1528","801S01523",34.09536,-116.98226,"San Bernardino"
"1529","801S01655",34.0805,-117.06359,"San Bernardino"
"1530","801S06679",34.26188,-117.46938,"San Bernardino"
"1531","802S45233",33.76997,-116.77878,"Riverside"
"1532","801S19399",33.65551,-117.76224,"Orange"
"1533","801S08183",34.07334,-117.30433,"San Bernardino"
"1534","801S02947",33.69919,-117.81143,"Orange"
"1535","907S01434",32.90475,-116.62501,"San Diego"
"1536","801M15377",34.21799,-117.46218,"San Bernardino"
"1537","801M15389",33.98531,-117.66605,"San Bernardino"
"1538","801M15547",34.23493,-116.95849,"San Bernardino"
"1539","801SNP001",34.2442,-117.50727,"San Bernardino"
"1540","801SNP002",34.2559,-117.64111,"San Bernardino"
"1541","911S04086",32.67454,-116.57777,"San Diego"
"1542","901S02702",33.51636,-117.74062,"Orange"
"1543","910S14762",32.64787,-116.86999,"San Diego"
"1544","906S02246",32.94636,-117.09849,"San Diego"
"1545","901S39498",33.49038,-117.66532,"Orange"
"1546","904CBSAM5",33.09086,-117.2447,"San Diego"
"1547","902S00117",33.34095,-117.33193,"San Diego"
"1548","901S04309",33.47486,-117.46605,"San Diego"
"1549","904S12185",33.09918,-117.13013,"San Diego"
"1550","901S04565",33.5316,-117.41415,"Riverside"
"1551","907S03786",32.89421,-116.65844,"San Diego"
"1552","901S12942",33.4779,-117.6785,"Orange"
"1553","901S11685",33.5099,-117.6348,"Orange"
"1554","906SANCL1",32.84708,-117.177,"San Diego"
"1555","SGUT502",34.2283,-117.76593,"Los Angeles"
"1556","SMC00464",34.24152,-117.86683,"Los Angeles"
"1557","SMC5.57",37.53042994,-122.35633,"San Mateo"
"1558","SMC7.73",37.53745993,-122.3893999,"San Mateo"
"1559","BJ1",37.77904,-120.26544,"Tuolumne"
"1560","SMC4.34",37.54379002,-122.34713,"San Mateo"
"1561","RC2",37.79551,-120.26385,"Tuolumne"
"1562","SMC1.84",37.56245,-122.32819,"San Mateo"
"1563","205PS0138",37.41012,-122.1384,"Santa Clara"
"1564","SAR-2a",34.04402778,-117.3534722,"San Bernardino"
"1565","507SPIUBL",40.49799,-121.63843,"Shasta"
"1566","509SPJDXE",40.2957,-121.7732,"Tehama"
"1567","905CE0512",33.11137,-116.74386,"San Diego"
"1568","111CE0089",40.4625,-123.5425,"Trinity"
"1569","719CE0696",33.56833,-116.10667,"Riverside"
"1570","536CE0506",37.95416,-120.42416,"Tuolumne"
"1571","531CE0134",38.09871,-121.17595,"San Joaquin"
"1572","520CE0562",39.72083,-121.83833,"Butte"
"1573","109CE0101",40.83333,-123.95194,"Humboldt"
"1574","114CE0183",38.50722,-122.75694,"Sonoma"
"1575","637CE0143",40.41203,-120.64571,"Lassen"
"1576","105CE0141",41.89194,-122.48694,"Siskiyou"
"1577","407CE0220",34.28729,-119.21586,"Ventura"
"1578","520CC0098",39.51305556,-121.7111111,"Butte"
"1579","518CE0242",39.95055,-120.92083,"Plumas"
"1580","723CC0085",32.88333333,-115.4183333,"Imperial"
"1581","310CE0276",35.28777,-120.66472,"San Luis Obispo"
"1582","511CC0016",38.70694444,-121.6955556,"Yolo"
"1583","204CE0282",37.84444,-122.12611,"Contra Costa"
"1584","207CE0742",37.87527,-122.06194,"Contra Costa"
"1585","535CC0203",37.56373,-120.86449,"Stanislaus"
"1586","520WWCH20",39.14014,-121.74437,"Sutter"
"1587","304SED058",37.13171,-122.10576,"Santa Cruz"
"1588","518SED079",39.69851,-121.20457,"Butte"
"1589","554SED014",36.00812,-118.50618,"Tulare"
"1590","505SED022",41.25543,-121.88025,"Siskiyou"
"1591","540SED008",37.63977,-119.08796,"Madera"
"1592","309SED062",36.0035,-121.39137,"Monterey"
"1593","554SED025",35.99743,-118.53571,"Tulare"
"1594","309SED063",35.2942,-120.38886,"San Luis Obispo"
"1595","310SED066",35.56639,-121.06781,"San Luis Obispo"
"1596","632SED094",38.6054,-119.7676,"Alpine"
"1597","304SED068",36.97749,-121.95689,"Santa Cruz"
"1598","554SED028",35.96888,-118.52125,"Tulare"
"1599","518SED090",39.94905,-121.01878,"Plumas"
"1600","634SED050",39.13884,-120.1883,"Placer"
"1601","631SED052",38.31359,-119.54865,"Mono"
"1602","901PS0057",33.52977,-117.66957,"Orange"
"1603","504PS0019",39.72855,-121.88105,"Butte"
"1604","540PS0008",37.2181,-119.21811,"Fresno"
"1605","526PS0220",41.00853,-121.65023,"Shasta"
"1606","307PS0028",36.40783,-121.67946,"Monterey"
"1607","508PS0042",40.54532,-122.17619,"Shasta"
"1608","904PS0034",33.06756,-117.26276,"San Diego"
"1609","516PS0014",39.18862,-120.94031,"Nevada"
"1610","603PS0008",37.48584,-118.76035,"Mono"
"1611","554PS0160",35.46624,-118.3258,"Kern"
"1612","541PS0055",37.29825,-120.94811,"Merced"
"1613","552PS0028",36.84278,-119.0964,"Fresno"
"1614","518PS0017",39.70612,-121.20361,"Butte"
"1615","513PS0024",39.0378,-122.41327,"Colusa"
"1616","514PS0084",38.78447,-121.23088,"Placer"
"1617","507PS0122",40.39457,-121.93616,"Tehama"
"1618","113PS0100",39.31779,-123.62643,"Mendocino"
"1619","628PS0527",34.24716,-117.11077,"San Bernardino"
"1620","507DCABSF",40.44283,-121.72449,"Shasta"
"1621","519PS0194",38.70415,-121.41779,"Sacramento"
"1622","517PS0132",39.29898,-121.30004,"Yuba"
"1623","526PS0504",41.18096,-120.20967,"Lassen"
"1624","507SPIMBL",40.49868,-121.65555,"Shasta"
"1625","507SPISFD",40.43892,-121.70881,"Tehama"
"1626","513PS0008",38.93275,-122.93287,"Lake"
"1627","518PS0029",40.06081,-120.62636,"Plumas"
"1628","520PS0202",39.40272,-122.16531,"Glenn"
"1629","517PS0039",39.50109,-121.28704,"Yuba"
"1630","535PS0191",37.23375,-120.51952,"Merced"
"1631","206PS0054",37.96555,-122.31581,"Contra Costa"
"1632","907M23385",32.81067,-117.07466,"San Diego"
"1633","907M23401",32.83431,-117.04648,"San Diego"
"1634","519CE0651",38.795,-121.24805,"Placer"
"1635","535PS0265",37.64451,-120.6902,"Stanislaus"
"1636","207CE0486",37.80305,-122.03805,"Contra Costa"
"1637","310CE0596",35.32331,-120.74462,"San Luis Obispo"
"1638","520PS0199",39.71005,-121.73127,"Butte"
"1639","527CE0093",41.74972,-120.29472,"Modoc"
"1640","551PS0308",36.72368,-119.45941,"Fresno"
"1641","532PS0062",38.67891,-120.66779,"El Dorado"
"1642","106PS0122",41.11227,-122.86482,"Trinity"
"1643","603PS0557",36.46272,-118.11367,"Inyo"
"1644","111PS0144",39.90023,-123.01722,"Mendocino"
"1645","519PS0305",38.47788,-121.42885,"Sacramento"
"1646","102PS0139",41.99596,-122.95979,"Siskiyou"
"1647","631PS0033",38.28761,-119.54738,"Mono"
"1648","531PS0381",37.88121,-121.24903,"San Joaquin"
"1649","519PS0290",38.41687,-121.36357,"Sacramento"
"1650","519PS0322",38.71708,-121.24047,"Sacramento"
"1651","113CE0001",39.5475,-123.72388,"Mendocino"
"1652","114CE0059",39.2825,-123.29194,"Mendocino"
"1653","206CE0495",38.35666,-122.25861,"Napa"
"1654","113CE0487",39.1,-123.50083,"Mendocino"
"1655","517PS0054",39.44571,-121.03343,"Yuba"
"1656","637CE0591",40.42,-120.65583,"Lassen"
"1657","519PS0402",38.7987,-121.3479,"Placer"
"1658","113PS0132",39.55671,-123.7235,"Mendocino"
"1659","509PS0234",40.23137,-121.89689,"Tehama"
"1660","204CE0116",37.40916,-121.70861,"Santa Clara"
"1661","514CE0171",38.90035,-121.19811,"Placer"
"1662","509CE0162",40.06018,-121.9472,"Tehama"
"1663","114PS0145",38.8936,-123.07073,"Mendocino"
"1664","113CE0097",39.25472,-123.51,"Mendocino"
"1665","552PS0284",36.90889,-119.1273,"Fresno"
"1666","114PS0152",38.46342,-123.00871,"Sonoma"
"1667","631PS0051",38.53855,-119.47966,"Mono"
"1668","514CE0555",38.72722,-120.94916,"El Dorado"
"1669","112PS0157",40.2316,-124.11221,"Humboldt"
"1670","554PS0946",35.70752,-118.19267,"Kern"
"1671","601PS0065",37.94514,-119.20378,"Mono"
"1672","531PS0429",37.85393,-121.17375,"San Joaquin"
"1673","517PS0074",39.625,-120.72535,"Sierra"
"1674","202PS0134",37.46526,-122.42819,"San Mateo"
"1675","603PS0072",37.37437,-118.67668,"Inyo"
"1676","526PS1036",41.55151,-120.45399,"Modoc"
"1677","601PS0057",37.91689,-119.07391,"Mono"
"1678","204PS0102",37.69809,-122.02901,"Alameda"
"1679","204PS0118",37.52935,-122.35939,"San Mateo"
"1680","507PS0286",40.50042,-121.93299,"Shasta"
"1681","207CE0326",37.88944,-122.07055,"Contra Costa"
"1682","106PS0166",41.04441,-123.61115,"Humboldt"
"1683","516PS0287",39.04512,-121.11639,"Nevada"
"1684","514PS0351",38.8926,-121.1444,"Placer"
"1685","519PS0561",38.4595,-121.4307,"Sacramento"
"1686","603PS0108",37.1637,-118.2902,"Inyo"
"1687","519PS0514",38.7338,-121.2761,"Placer"
"1688","527PS1156",41.9468,-120.2888,"Modoc"
"1689","205PS0170",37.36198,-121.87387,"Santa Clara"
"1690","516PS0324",39.10857,-121.29182,"Yuba"
"1691","102PS0177",41.92939,-123.57254,"Del Norte"
"1692","304PS0194",37.1597,-122.234,"Santa Cruz"
"1693","523PS0414",40.0267,-122.6491,"Tehama"
"1694","205PS0173",37.2388,-121.8847,"Santa Clara"
"1695","105PS0193",41.8294,-123.3849,"Siskiyou"
"1696","310LSL",35.359413,-120.776192,"San Luis Obispo"
"1697","518PS0093",39.9982,-120.7378,"Plumas"
"1698","636PS0086",39.4673,-120.1031,"Sierra"
"1699","535PS0477",37.8188,-121.0644,"San Joaquin"
"1700","205PS0221",37.26711,-121.79606,"Santa Clara"
"1701","628PS1307",34.34422,-117.22679,"San Bernardino"
"1702","526PS1420",41.36567,-120.45832,"Modoc"
"1703","113PS0216",38.51536,-123.24221,"Sonoma"
"1704","539PS0127",37.42787,-119.6613,"Mariposa"
"1705","205PS0202",37.3456,-122.0889,"Santa Clara"
"1706","206PS0230",37.95974,-122.27867,"Contra Costa"
"1707","634PS0126",38.8766,-119.984,"El Dorado"
"1708","105PS0259",41.14068,-123.17273,"Siskiyou"
"1709","504PS0595",39.75107,-122.13344,"Glenn"
"1710","635PS0118",39.34775,-120.12232,"Nevada"
"1711","511PS0657",38.34775,-122.00297,"Solano"
"1712","514PS0131",38.70465,-120.22927,"El Dorado"
"1713","304CE0788",37.12888,-122.1225,"Santa Cruz"
"1714","519PS0646",38.51449,-121.4101,"Sacramento"
"1715","631PS0145",38.31982,-119.54948,"Mono"
"1716","304PS0274",37.04831,-122.06681,"Santa Cruz"
"1717","113PS0292",39.33367877,-123.5615025,"Mendocino"
"1718","304CE0212",37.07444,-122.05361,"Santa Cruz"
"1719","106PS0279",41.33437354,-122.5272076,"Trinity"
"1720","519PS0706",38.73661991,-121.3396742,"Placer"
"1721","531PS0674",38.31095613,-121.2240277,"Sacramento"
"1722","108PS0290",41.02908137,-124.003963,"Humboldt"
"1723","544PS0725",37.94875,-121.69868,"Contra Costa"
"1724","517PS0138",39.36668386,-120.8275635,"Nevada"
"1725","205PS0282",37.3298998,-122.0598863,"Santa Clara"
"1726","635PS0194",39.1810856,-120.2140787,"Placer"
"1727","526PS0165",40.77953371,-121.5028933,"Shasta"
"1728","526PS1724",40.8510987,-121.5364234,"Shasta"
"1729","517PS0775",39.46250813,-121.4422487,"Butte"
"1730","519PS0790",38.58832185,-121.4039023,"Sacramento"
"1731","204PS0378",37.53619521,-121.854243,"Alameda"
"1732","111PS0322",40.36839,-123.7380967,"Humboldt"
"1733","114PS0373",38.58423949,-122.8771363,"Sonoma"
"1734","517PS0836",39.3471641,-121.4025768,"Yuba"
"1735","505PS2028",41.28708,-122.11108,"Siskiyou"
"1736","526PS2120",41.144,-120.80593,"Lassen"
"1737","103PS0345",41.72442835,-123.8935529,"Del Norte"
"1738","508PS0858",40.62573254,-122.2216941,"Shasta"
"1739","204PS0442",37.5441,-121.8612,"Alameda"
"1740","312PS0430",35.0491,-120.3859,"San Luis Obispo"
"1741","309ARCBRC",36.23599,-121.48434,"Monterey"
"1742","114WER118",38.5875,-123.06222,"Sonoma"
"1743","405BRCSGR",34.25031,-117.88372,"Los Angeles"
"1744","537BSCAWR",37.6212,-119.677,"Mariposa"
"1745","511CCC505",38.68613,-121.8781,"Yolo"
"1746","534CYCANB",38.05578,-120.47697,"Calaveras"
"1747","517LCCAYB",39.59879,-120.51104,"Sierra"
"1748","114MRCURX",39.06208,-123.08219,"Mendocino"
"1749","405SGRAAG",34.26448,-117.74751,"Los Angeles"
"1750","309SDCMCC",36.48787,-121.15179,"San Benito"
"1751","111BGCAER",40.0211,-123.06052,"Trinity"
"1752","603SPCBWC",36.71668,-118.26333,"Inyo"
"1753","105DLCDCC",41.57269,-123.54353,"Siskiyou"
"1754","310LPCBPC",35.28023,-120.54114,"San Luis Obispo"
"1755","801WE1132",34.13332,-116.84289,"San Bernardino"
"1756","205STE110",37.2871,-122.126,"Santa Clara"
"1757","633WIL001",38.78228,-119.91593,"Alpine"
"1758","315ARH101",34.4817,-120.14088,"Santa Barbara"
"1759","315CHCALS",34.59321,-120.53113,"Santa Barbara"
"1760","205CYCBBC",37.126,-121.481,"Santa Clara"
"1761","514DNCLDC",39.13879,-120.47561,"Placer"
"1762","107GWCAPC",41.36788,-124.02434,"Humboldt"
"1763","403LNCASC",34.53892,-119.16139,"Ventura"
"1764","107LLM101",41.32697,-124.02387,"Humboldt"
"1765","312MZCDBC",34.77044,-119.93702,"Santa Barbara"
"1766","603OHCAOR",37.74485,-118.75598,"Mono"
"1767","310OLD",35.47167,-120.85894,"San Luis Obispo"
"1768","901SCCA74",33.61854,-117.50955,"Orange"
"1769","405BRCAMS",34.2738,-117.899,"Los Angeles"
"1770","802FMCAIP",33.80722,-116.7425,"Riverside"
"1771","634GRF001",39.26626,-120.02629,"Placer"
"1772","111HSCAER",39.52461,-122.85218,"Lake"
"1773","536SED006",37.90512,-119.9963,"Tuolumne"
"1774","911KCKCRX",32.78745,-116.451,"San Diego"
"1775","536LLCACR",38.14049,-119.96303,"Tuolumne"
"1776","514LNCASC",38.81374,-120.22612,"El Dorado"
"1777","554NYCGWD",36.0205,-118.56685,"Tulare"
"1778","554PMCGWD",36.08291,-118.54753,"Tulare"
"1779","554SED027",35.90071,-118.36951,"Tulare"
"1780","634WSN001",39.22273,-120.10026,"Placer"
"1781","105WLCABC",41.44211,-123.34896,"Siskiyou"
"1782","106WE1079",41.13251,-122.80644,"Trinity"
"1783","534WER219",38.41833,-119.75138,"Alpine"
"1784","632DIX001",38.56105,-119.7051,"Alpine"
"1785","630RBS005",38.14595,-119.3857,"Mono"
"1786","308ROCBBQ",36.3781,-121.8862,"Monterey"
"1787","308SANWIL",36.4905,-121.8673,"Monterey"
"1788","403WE0501",34.54172,-118.77286,"Ventura"
"1789","518BTCASC",40.18694,-121.30683,"Plumas"
"1790","801CCCCTT",34.1839,-117.62719,"San Bernardino"
"1791","MVC-USFS",38.69745,-119.774433,"Alpine"
"1792","634GACALL",38.87318,-120.09556,"El Dorado"
"1793","526PNCAMF",41.36145,-120.28211,"Modoc"
"1794","205R00110",37.5027,-121.9123,"Alameda"
"1795","518SDCAHR",40.21188,-121.2724,"Plumas"
"1796","603DDM004",37.70595,-119.04501,"Mono"
"1797","634TRT001",38.85711,-119.94267,"El Dorado"
"1798","SGUT501",34.24092,-117.88449,"Los Angeles"
"1799","540BCA168",37.23381,-119.13583,"Fresno"
"1800","603CE0366",37.38501,-118.38556,"Inyo"
"1801","204R00852",37.7197,-121.9134,"Alameda"
"1802","205R00174",37.5282,-121.9477,"Alameda"
"1803","635PRN001",39.38631,-120.25156,"Nevada"
"1804","514ICEUPx",38.82015,-120.31364,"El Dorado"
"1805","309CAW126",36.23077,-121.54989,"Monterey"
"1806","205R00666",37.2692,-121.7967,"Santa Clara"
"1807","106WE1055",40.90353,-123.01368,"Trinity"
"1808","603WE0758",37.54998,-118.75965,"Mono"
"1809","204R00292",37.6787,-121.9088,"Alameda"
"1810","540SED005",37.24155,-119.24345,"Fresno"
"1811","636LCY001",39.46409,-120.42566,"Sierra"
"1812","517PLC127",39.5847,-120.8103,"Sierra"
"1813","403STC030",34.57,-119.15556,"Ventura"
"1814","526RSH118",41.30003,-120.86127,"Modoc"
"1815","309CAW174",36.09279,-121.43435,"Monterey"
"1816","312SQRABP",34.7164,-119.6462,"Santa Barbara"
"1817","514ALCANC",38.68877,-120.30198,"El Dorado"
"1818","204R01256",37.4545,-122.2505,"San Mateo"
"1819","632BGV003",38.59892,-119.64698,"Alpine"
"1820","204R01288",37.5235,-122.312,"San Mateo"
"1821","105FLH087",41.8124,-120.79008,"Modoc"
"1822","719HOTCPF",33.57495,-116.41667,"Riverside"
"1823","205R01882",37.2342555,-121.8699623,"Santa Clara"
"1824","312NPPCBR",35.02401,-120.1134,"Santa Barbara"
"1825","536RCCACR",38.1125,-119.9511,"Tuolumne"
"1826","205R01962",37.26202467,-121.9990037,"Santa Clara"
"1827","801SARBFC",34.16901682,-116.8208697,"San Bernardino"
"1828","309SLCAAS",36.21961,-121.48223,"Monterey"
"1829","518SCEBAM",40.045,-121.0017,"Plumas"
"1830","719NP7TWP",33.85543,-116.78057,"Riverside"
"1831","105BNGABS",41.4782,-123.5575,"Siskiyou"
"1832","532FC1181",38.73232,-120.4784,"El Dorado"
"1833","505SQUAW1",40.989,-122.0567,"Shasta"
"1834","102ELCABC",41.967803,-123.698208,"Del Norte"
"1835","111GCABPC",39.50481966,-123.1634749,"Mendocino"
"1836","402SNPMCR",34.50509,-119.37741,"Ventura"
"1837","106WER037",41.00861,-123.60081,"Humboldt"
"1838","207SUI290",38.37183,-122.13973,"Napa"
"1839","520BUT901",39.729,-121.70528,"Butte"
"1840","520PS0135",39.647,-121.64203,"Butte"
"1841","404LCCAH1",34.04184462,-118.8942058,"Los Angeles"
"1842","304BRA",36.98066,-122.01726,"Santa Cruz"
"1843","524CAR007",40.596012,-122.440746,"Shasta"
"1844","635PRS001",39.3828,-120.22514,"Nevada"
"1845","308WLO",35.89369,-121.45966,"Monterey"
"1846","911TJIND2",32.89752,-116.50406,"San Diego"
"1847","901S02873",33.54344,-117.39739,"Riverside"
"1848","901S06969",33.55334,-117.39579,"Riverside"
"1849","114KLCT41",38.64413,-122.66346,"Sonoma"
"1850","520CC0290",39.43222222,-121.7647222,"Butte"
"1851","307CMU",36.47435,-121.72751,"Monterey"
"1852","113MLCTMR",39.54722,-123.72528,"Mendocino"
"1853","113NRSFBG",39.38194,-123.67167,"Mendocino"
"1854","113RCCBBC",38.91391,-123.26415,"Mendocino"
"1855","114SRCH12",38.46148,-122.66083,"Sonoma"
"1856","114UNCSRC",38.44808,-122.62448,"Sonoma"
"1857","BR_DSHWY70",38.97243,-121.5453,"Yuba"
"1858","113GAR109",38.94328,-123.71913,"Mendocino"
"1859","113GAR061",38.88397,-123.59201,"Mendocino"
"1860","113GAR030",38.8702,-123.56669,"Mendocino"
"1861","113GAR094",38.86295,-123.56825,"Mendocino"
"1862","114FCR3xx",38.581,-122.88276,"Sonoma"
"1863","114MWCR4x",38.49346,-122.88923,"Sonoma"
"1864","114MCR4xx",38.58925,-122.95483,"Sonoma"
"1865","114WICR3x",38.42297,-123.04847,"Sonoma"
"1866","114WICR4x",38.41831,-123.01272,"Sonoma"
"1867","114BSCLRx",38.82408,-122.98706,"Sonoma"
"1868","MC13",37.923,-121.712,"Contra Costa"
"1869","114BJCR1x",38.53506,-123.13433,"Sonoma"
"1870","MC02",37.969,-121.683,"Contra Costa"
"1871","114GCR2xx",39.37343,-120.02822,"Sonoma"
"1872","519CE0363",38.80396,-121.24258,"Placer"
"1873","114DLCLRx",39.13153,-123.211,"Mendocino"
"1874","114DLCURx",39.12889,-123.23028,"Mendocino"
"1875","114DCLRxx",38.95536,-123.14761,"Mendocino"
"1876","114JCADCx",38.9625,-123.15083,"Mendocino"
"1877","114KDCURx",38.50092,-123.08764,"Sonoma"
"1878","114MLCLRx",39.13142,-123.15542,"Mendocino"
"1879","114MLCNFL",39.13214,-123.15267,"Mendocino"
"1880","114OVCOVx",38.83514,-123.05125,"Sonoma"
"1881","114YCURxx",39.23444,-123.28139,"Mendocino"
"1882","115SALG01",38.34327,-122.95891,"Sonoma"
"1883","206NAP700",38.62776,-122.61277,"Napa"
"1884","204PIL500",37.527106,-122.398947,"San Mateo"
"1885","206BRC020",37.92779,-122.15034,"Contra Costa"
"1886","202BUT480",37.21363,-122.31411,"San Mateo"
"1887","205AAG400",37.37189,-121.73289,"Santa Clara"
"1888","204ALA320",37.59352,-121.90051,"Alameda"
"1889","207GVC800",38.28568,-122.17095,"Solano"
"1890","204SLE150",37.80472,-122.11276,"Contra Costa"
"1891","205WUN550",37.45211,-122.29852,"San Mateo"
"1892","205COY853",37.17774,-121.49712,"Santa Clara"
"1893","202MIC150",37.45232,-122.39242,"San Mateo"
"1894","207SUI800",38.313606,-121.980834,"Solano"
"1895","202LGC300",37.33100066,-122.2743869,"San Mateo"
"1896","204SMC600",37.32471,-121.67017,"Santa Clara"
"1897","206SPA020",37.9675,-122.36583,"Contra Costa"
"1898","201WLK100",38.2145,-122.85794,"Marin"
"1899","201WLK120",38.20764,-122.79456,"Marin"
"1900","207SUI010",38.21833,-122.10444,"Solano"
"1901","206SPA110",37.96889,-122.29042,"Contra Costa"
"1902","204SLE180",37.80111,-122.14472,"Alameda"
"1903","204SLE220",37.81833,-122.14583,"Contra Costa"
"1904","201LAG130",38.08064,-122.7845,"Marin"
"1905","206WIL190",37.88444,-122.22949,"Contra Costa"
"1906","204SLE170",37.80028,-122.14472,"Alameda"
"1907","201WLK030",38.24111,-122.90431,"Marin"
"1908","201WLK010",38.2245,-122.90113,"Marin"
"1909","201WLK160",38.17545,-122.82044,"Marin"
"1910","207SUI180",38.35689,-122.17086,"Napa"
"1911","206SPA140",37.92194,-122.16333,"Contra Costa"
"1912","205STE040",37.36474,-122.06224,"Santa Clara"
"1913","202PES060",37.25449,-122.38314,"San Mateo"
"1914","205PER020",37.41206,-122.08663,"Santa Clara"
"1915","202SGR060",37.32027,-122.30026,"San Mateo"
"1916","202PES150",37.27605,-122.26669,"San Mateo"
"1917","202PES120",37.26695,-122.30935,"San Mateo"
"1918","205PER080",37.33335,-122.09381,"Santa Clara"
"1919","205PER050",37.35264,-122.08617,"Santa Clara"
"1920","205STE100",37.27226,-122.08278,"Santa Clara"
"1921","202PES210",37.22935,-122.19052,"San Mateo"
"1922","202SGR010",37.32583,-122.38583,"San Mateo"
"1923","202PES160",37.26927,-122.26368,"San Mateo"
"1924","205STE120",37.3165,-122.1696,"Santa Clara"
"1925","206PET150",38.25533,-122.5835,"Sonoma"
"1926","207KIR110",38.00088,-121.88808,"Contra Costa"
"1927","206PET310",38.25578,-122.65117,"Sonoma"
"1928","204AMO070",37.67672,-121.81452,"Alameda"
"1929","203COD080",37.88242,-122.28475,"Alameda"
"1930","203CER020",37.89821,-122.3039,"Alameda"
"1931","204AVJ090",37.75769,-122.1469,"Alameda"
"1932","204AMO180",37.60316,-121.66948,"Alameda"
"1933","204AVJ130",37.75314,-122.14926,"Alameda"
"1934","204LACSAC",37.56583,-121.78083,"Alameda"
"1935","204SAU030",37.78566,-122.22424,"Alameda"
"1936","201AUD020",37.93081,-122.68037,"Marin"
"1937","201EAS020",37.89844,-122.64174,"Marin"
"1938","201RDW100",37.88444,-122.57005,"Marin"
"1939","201TVY030",37.84857,-122.54224,"Marin"
"1940","207WAL410",37.86781,-122.09793,"Contra Costa"
"1941","205SAR080",37.25318,-122.0425,"Santa Clara"
"1942","206PET355",38.277545,-122.672016,"Sonoma"
"1943","201LAG241",38.008307,-122.703405,"Marin"
"1944","201WLK098",38.215233,-122.864597,"Marin"
"1945","201LAG065",38.012345,-122.768198,"Marin"
"1946","204ADV500",37.572568,-121.686658,"Alameda"
"1947","202SGR105",37.33028,-122.270407,"San Mateo"
"1948","205COY395",37.2069,-121.723,"Santa Clara"
"1949","205COY375",37.2251,-121.7483,"Santa Clara"
"1950","201RDW700",37.8843,-122.5709,"Marin"
"1951","310ARG",35.09521298,-120.60625,"San Luis Obispo"
"1952","315ATA",34.42345198,-119.819287,"Santa Barbara"
"1953","308BSR",36.28659,-121.84304,"Monterey"
"1954","315GAV",34.47356,-120.22842,"Santa Barbara"
"1955","315CRP",34.39350898,-119.511814,"Santa Barbara"
"1956","305THU",36.87977498,-121.791946,"Monterey"
