"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","Flow.Metric.Name","Flow.Component"
"160",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"161",0.108,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47463311277509,"Positive",0.993790496887469,"Dry-season high baseflow","Dry-season baseflow"
"162",0.542245833,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.462762140070695,"Positive",0.968865438858825,"Dry-season high baseflow","Dry-season baseflow"
"163",0.142833333,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.473679636160194,"Positive",0.991788516043351,"Dry-season high baseflow","Dry-season baseflow"
"164",0.0015,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477549405774994,"Positive",0.999913733294559,"Dry-season high baseflow","Dry-season baseflow"
"165",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"166",0.3691791,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.467488962329052,"Positive",0.978790178980333,"Dry-season high baseflow","Dry-season baseflow"
"167",59.53682094,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.00132388922659679,"Positive",0,"Dry-season high baseflow","Dry-season baseflow"
"168",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"169",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"170",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"171",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"172",0.0225625,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476972522886703,"Positive",0.998702472867597,"Dry-season high baseflow","Dry-season baseflow"
"173",0.0079603,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477372457542134,"Positive",0.999542201400592,"Dry-season high baseflow","Dry-season baseflow"
"174",0.086429167,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.475223654344656,"Positive",0.99503043596039,"Dry-season high baseflow","Dry-season baseflow"
"175",0.2737125,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.470098913608977,"Positive",0.984270200603159,"Dry-season high baseflow","Dry-season baseflow"
"176",0.001339583,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.4775537996838,"Positive",0.999922959028178,"Dry-season high baseflow","Dry-season baseflow"
"177",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"178",0.1,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"179",0.538844668,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.462854971514854,"Positive",0.969060353731445,"Dry-season high baseflow","Dry-season baseflow"
"180",0.009662583,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477325832792088,"Positive",0.999444305075715,"Dry-season high baseflow","Dry-season baseflow"
"181",2.416225,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.412180229960874,"Positive",0.862660406122111,"Dry-season high baseflow","Dry-season baseflow"
"182",0.369,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.467493857104574,"Positive",0.978800456365932,"Dry-season high baseflow","Dry-season baseflow"
"183",0.026367,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476868327566893,"Positive",0.998483697670547,"Dry-season high baseflow","Dry-season baseflow"
"184",0.059564585,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47595921882605,"Positive",0.996574874469272,"Dry-season high baseflow","Dry-season baseflow"
"185",0.121033333,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47427633538407,"Positive",0.993041384123424,"Dry-season high baseflow","Dry-season baseflow"
"186",0.01415,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477202926395961,"Positive",0.999186242899023,"Dry-season high baseflow","Dry-season baseflow"
"187",0.352575,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.46794277631326,"Positive",0.979743036018443,"Dry-season high baseflow","Dry-season baseflow"
"188",0.026304166,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47687004840974,"Positive",0.998487310862902,"Dry-season high baseflow","Dry-season baseflow"
"189",0.000577083,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477574685020654,"Positive",0.999966811225129,"Dry-season high baseflow","Dry-season baseflow"
"190",0.354129166,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.46790029645497,"Positive",0.979653842574966,"Dry-season high baseflow","Dry-season baseflow"
"191",1.872379167,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.426717992004384,"Positive",0.893184826619426,"Dry-season high baseflow","Dry-season baseflow"
"192",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"193",0.008220833,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477365321637267,"Positive",0.999527218395633,"Dry-season high baseflow","Dry-season baseflow"
"194",0.202191667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.472055294016684,"Positive",0.988377942774122,"Dry-season high baseflow","Dry-season baseflow"
"195",14.993625,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.149853535806021,"Positive",0.311862401856538,"Dry-season high baseflow","Dry-season baseflow"
"196",0.053258367,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476131901179898,"Positive",0.996937449449213,"Dry-season high baseflow","Dry-season baseflow"
"197",0.001,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47756310105817,"Positive",0.999942488792224,"Dry-season high baseflow","Dry-season baseflow"
"198",0.09,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.475125891336321,"Positive",0.994825166458346,"Dry-season high baseflow","Dry-season baseflow"
"199",0.567358333,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.462076799466435,"Positive",0.967426453633609,"Dry-season high baseflow","Dry-season baseflow"
"200",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"201",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"202",0.005258307,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477446464699593,"Positive",0.999697591589765,"Dry-season high baseflow","Dry-season baseflow"
"203",1.385666667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.43983754035767,"Positive",0.920731474409643,"Dry-season high baseflow","Dry-season baseflow"
"204",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"205",0.200525,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.472100894485573,"Positive",0.988473688452382,"Dry-season high baseflow","Dry-season baseflow"
"206",0.369345832,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.467484405574697,"Positive",0.978780611325723,"Dry-season high baseflow","Dry-season baseflow"
"207",0.59314167,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.461373300282149,"Positive",0.965949341485509,"Dry-season high baseflow","Dry-season baseflow"
"208",0.334,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.468450520658694,"Positive",0.980809128712681,"Dry-season high baseflow","Dry-season baseflow"
"209",0.201791667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.472066238084529,"Positive",0.988400921643074,"Dry-season high baseflow","Dry-season baseflow"
"210",0.43,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.465827104456875,"Positive",0.975300835273559,"Dry-season high baseflow","Dry-season baseflow"
"211",0.006,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47742614974784,"Positive",0.999654937010068,"Dry-season high baseflow","Dry-season baseflow"
"212",0.211666667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.471796064286369,"Positive",0.987833647354383,"Dry-season high baseflow","Dry-season baseflow"
"213",0.270152088,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.470196283867824,"Positive",0.984474645463109,"Dry-season high baseflow","Dry-season baseflow"
"214",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"215",1.7799,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.429203468283009,"Positive",0.898403492521219,"Dry-season high baseflow","Dry-season baseflow"
"216",0.194168749,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.472274807533359,"Positive",0.988838847476495,"Dry-season high baseflow","Dry-season baseflow"
"217",0.000179175,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477585583992932,"Positive",0.999989695408527,"Dry-season high baseflow","Dry-season baseflow"
"218",0.8030125,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.455652934191679,"Positive",0.953938492812825,"Dry-season high baseflow","Dry-season baseflow"
"219",7.08e-05,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477588552462006,"Positive",0.999995928197176,"Dry-season high baseflow","Dry-season baseflow"
"220",0.000275,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477582959278689,"Positive",0.999984184389637,"Dry-season high baseflow","Dry-season baseflow"
"221",0.5791,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.461756408804795,"Positive",0.966753740787571,"Dry-season high baseflow","Dry-season baseflow"
"222",0.0886,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47516422060061,"Positive",0.994905645047623,"Dry-season high baseflow","Dry-season baseflow"
"223",3.863271167,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.374298121978028,"Positive",0.78312069499379,"Dry-season high baseflow","Dry-season baseflow"
"224",0.054874998,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476087632636182,"Positive",0.996844500366738,"Dry-season high baseflow","Dry-season baseflow"
"225",0.358666667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.467776276074796,"Positive",0.979393441405698,"Dry-season high baseflow","Dry-season baseflow"
"226",0.005666667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477435279720703,"Positive",0.999674106888483,"Dry-season high baseflow","Dry-season baseflow"
"227",0.56885,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.462036095140825,"Positive",0.967340988212779,"Dry-season high baseflow","Dry-season baseflow"
"228",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"229",0.0082623,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477364185871952,"Positive",0.999524833669706,"Dry-season high baseflow","Dry-season baseflow"
"230",13.01441833,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.179687506991381,"Positive",0.374503727174779,"Dry-season high baseflow","Dry-season baseflow"
"231",0.947225003,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.451728870637833,"Positive",0.945699276514106,"Dry-season high baseflow","Dry-season baseflow"
"232",0.0159,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477154996185933,"Positive",0.999085605546379,"Dry-season high baseflow","Dry-season baseflow"
"233",0.4807664,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.464440552716792,"Positive",0.972389542034,"Dry-season high baseflow","Dry-season baseflow"
"234",0.00517917,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477448632264347,"Positive",0.999702142748176,"Dry-season high baseflow","Dry-season baseflow"
"235",0.01,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477316591142225,"Positive",0.999424900713086,"Dry-season high baseflow","Dry-season baseflow"
"236",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"237",0.212495834,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.471773379547665,"Positive",0.98778601701754,"Dry-season high baseflow","Dry-season baseflow"
"238",0.01745,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477112544065519,"Positive",0.998996470343131,"Dry-season high baseflow","Dry-season baseflow"
"239",0.33925002,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.468307005620013,"Positive",0.980507795304191,"Dry-season high baseflow","Dry-season baseflow"
"240",0.242759,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.470945506220174,"Positive",0.986047760916552,"Dry-season high baseflow","Dry-season baseflow"
"241",0.012108333,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477258845514039,"Positive",0.999303654276987,"Dry-season high baseflow","Dry-season baseflow"
"242",0.053062513,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476137264316297,"Positive",0.996948710235443,"Dry-season high baseflow","Dry-season baseflow"
"243",1.675641667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.432009803738345,"Positive",0.904295854993436,"Dry-season high baseflow","Dry-season baseflow"
"244",0.00203125,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477534854573606,"Positive",0.99988318065595,"Dry-season high baseflow","Dry-season baseflow"
"245",0.01,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477316591142225,"Positive",0.999424900713086,"Dry-season high baseflow","Dry-season baseflow"
"246",0.09855,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47489181542055,"Positive",0.994333685605935,"Dry-season high baseflow","Dry-season baseflow"
"247",0.038126672,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476546273629684,"Positive",0.997807492504115,"Dry-season high baseflow","Dry-season baseflow"
"248",0.1,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"249",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"250",0.07195,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.475620087374276,"Positive",0.995862812254549,"Dry-season high baseflow","Dry-season baseflow"
"251",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"252",0.010107168,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477313655878038,"Positive",0.999418737643554,"Dry-season high baseflow","Dry-season baseflow"
"253",0.022950543,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476961895310339,"Positive",0.998680158524521,"Dry-season high baseflow","Dry-season baseflow"
"254",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"255",0.2430625,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.470937204534601,"Positive",0.98603033016342,"Dry-season high baseflow","Dry-season baseflow"
"256",15.72552083,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.139902462178079,"Positive",0.290968487448671,"Dry-season high baseflow","Dry-season baseflow"
"257",0.1,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"258",0.227466667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.471363820638982,"Positive",0.986926080783226,"Dry-season high baseflow","Dry-season baseflow"
"259",0.003845818,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477485152942433,"Positive",0.999778823913503,"Dry-season high baseflow","Dry-season baseflow"
"260",0.001,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47756310105817,"Positive",0.999942488792224,"Dry-season high baseflow","Dry-season baseflow"
"261",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"262",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"263",0.1,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"264",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"265",0.346916667,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.468097438864261,"Positive",0.980067775460993,"Dry-season high baseflow","Dry-season baseflow"
"266",0.580247917,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.461725087695588,"Positive",0.966687976971585,"Dry-season high baseflow","Dry-season baseflow"
"267",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"268",0.284208334,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.469811886484306,"Positive",0.983667539985839,"Dry-season high baseflow","Dry-season baseflow"
"269",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"270",0.001,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47756310105817,"Positive",0.999942488792224,"Dry-season high baseflow","Dry-season baseflow"
"271",0.009108666,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477341004281148,"Positive",0.999476160110228,"Dry-season high baseflow","Dry-season baseflow"
"272",0.089170833,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.475148592273165,"Positive",0.994872830805846,"Dry-season high baseflow","Dry-season baseflow"
"273",0.3542875,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.467895968754256,"Positive",0.979644755856117,"Dry-season high baseflow","Dry-season baseflow"
"274",1.25e-05,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590149341527,"Positive",0.999999281108156,"Dry-season high baseflow","Dry-season baseflow"
"275",0,"CSCI",0,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"276",0.1,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"277",0.0011375,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477559334851932,"Positive",0.999934581023302,"Dry-season high baseflow","Dry-season baseflow"
"278",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"279",0.1,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"280",16.43483334,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.130792349355735,"Positive",0.27184030845283,"Dry-season high baseflow","Dry-season baseflow"
"281",2.81e-14,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725702,"Positive",0.999999999999998,"Dry-season high baseflow","Dry-season baseflow"
"282",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"283",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"284",0.3478125,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.468072952123654,"Positive",0.98001636152502,"Dry-season high baseflow","Dry-season baseflow"
"285",0.1,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
"286",1.434991667,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.438503810711432,"Positive",0.917931089836717,"Dry-season high baseflow","Dry-season baseflow"
"287",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"288",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"289",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"290",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"291",2.6e-06,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590420509792,"Positive",0.999999850470491,"Dry-season high baseflow","Dry-season baseflow"
"292",0.0427,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476421032337048,"Positive",0.997544527828492,"Dry-season high baseflow","Dry-season baseflow"
"293",0.46151248,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.464966359766345,"Positive",0.973493560343901,"Dry-season high baseflow","Dry-season baseflow"
"294",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"295",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"296",0.002564575,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477520246575291,"Positive",0.999852508762858,"Dry-season high baseflow","Dry-season baseflow"
"297",9.99e-08,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590488989368,"Positive",0.999999994254615,"Dry-season high baseflow","Dry-season baseflow"
"298",0.000631258,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477573201132001,"Positive",0.999963695557045,"Dry-season high baseflow","Dry-season baseflow"
"299",0.70529733,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.458314955214613,"Positive",0.959527843418065,"Dry-season high baseflow","Dry-season baseflow"
"300",0.0230437,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.476959343964415,"Positive",0.998674801554473,"Dry-season high baseflow","Dry-season baseflow"
"301",0.830532334,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.454903671179559,"Positive",0.952365291987513,"Dry-season high baseflow","Dry-season baseflow"
"302",0.00104164,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477561960513699,"Positive",0.999940094031674,"Dry-season high baseflow","Dry-season baseflow"
"303",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"304",0.336708334,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.46837648473342,"Positive",0.980653678120753,"Dry-season high baseflow","Dry-season baseflow"
"305",3.149674985,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.392818433323102,"Positive",0.822007132228508,"Dry-season high baseflow","Dry-season baseflow"
"306",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"307",0.008274987,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477363838379907,"Positive",0.999524104053052,"Dry-season high baseflow","Dry-season baseflow"
"308",0.002529159,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477521216633384,"Positive",0.99985454555924,"Dry-season high baseflow","Dry-season baseflow"
"309",2.08e-22,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"310",0,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.477590491725703,"Positive",1,"Dry-season high baseflow","Dry-season baseflow"
"311",0.1,"CSCI",1,"DS_Mag_90",0.79,"CSCI_DS_Mag_90_0.79",0.47485211942682,"Positive",0.994250337343593,"Dry-season high baseflow","Dry-season baseflow"
