"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","Flow.Metric.Name","Flow.Component"
"13",148.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0514087446027521,"Positive",0.0584852620496548,"Dry-season duration","Dry-season baseflow"
"14",2.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.599168263060923,"Positive",0.977252898782776,"Dry-season duration","Dry-season baseflow"
"15",1.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.604612409132299,"Positive",0.986384470305453,"Dry-season duration","Dry-season baseflow"
"16",6,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.57992841235241,"Positive",0.944981524993936,"Dry-season duration","Dry-season baseflow"
"17",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"18",80,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.204431167517901,"Positive",0.315152732228293,"Dry-season duration","Dry-season baseflow"
"19",24,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.478391793939964,"Positive",0.774672190702013,"Dry-season duration","Dry-season baseflow"
"20",163,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0375208827485276,"Positive",0.0351908827004874,"Dry-season duration","Dry-season baseflow"
"21",164,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0367089478928392,"Positive",0.0338290086601387,"Dry-season duration","Dry-season baseflow"
"22",48.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.344538176816047,"Positive",0.550156929298093,"Dry-season duration","Dry-season baseflow"
"23",152.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0471532525415596,"Positive",0.0513474428928035,"Dry-season duration","Dry-season baseflow"
"24",12,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.546405426992166,"Positive",0.888752773146108,"Dry-season duration","Dry-season baseflow"
"25",126,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0828710776645744,"Positive",0.111257641933964,"Dry-season duration","Dry-season baseflow"
"26",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"27",84.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.188304093427046,"Positive",0.288102478877001,"Dry-season duration","Dry-season baseflow"
"28",200,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0165404517979148,"Positive",0,"Dry-season duration","Dry-season baseflow"
"29",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"30",1.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.604612409132299,"Positive",0.986384470305453,"Dry-season duration","Dry-season baseflow"
"31",3,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.59643689202203,"Positive",0.972671517300791,"Dry-season duration","Dry-season baseflow"
"32",163,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0375208827485276,"Positive",0.0351908827004874,"Dry-season duration","Dry-season baseflow"
"33",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"34",130,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.076220474276748,"Positive",0.100102456215454,"Dry-season duration","Dry-season baseflow"
"35",63,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.274366518796127,"Positive",0.432456649828591,"Dry-season duration","Dry-season baseflow"
"36",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"37",18,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.512456266959875,"Positive",0.831809190276494,"Dry-season duration","Dry-season baseflow"
"38",161.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0387712209800635,"Positive",0.0372880992040707,"Dry-season duration","Dry-season baseflow"
"39",56,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.307137135487673,"Positive",0.487423439153819,"Dry-season duration","Dry-season baseflow"
"40",47,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.352274877431759,"Positive",0.563133846907517,"Dry-season duration","Dry-season baseflow"
"41",0.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.610030738056958,"Positive",0.995472738228509,"Dry-season duration","Dry-season baseflow"
"42",4,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.590956333965736,"Positive",0.96347887125142,"Dry-season duration","Dry-season baseflow"
"43",150.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0492374235267973,"Positive",0.0548432632046888,"Dry-season duration","Dry-season baseflow"
"44",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"45",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"46",9.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.560442550486196,"Positive",0.912297511931192,"Dry-season duration","Dry-season baseflow"
"47",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"48",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"49",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"50",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"51",151,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0487083336499168,"Positive",0.0539558105189386,"Dry-season duration","Dry-season baseflow"
"52",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"53",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"54",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"55",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"56",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"57",0,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"58",10,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.55764211667267,"Positive",0.907600290121294,"Dry-season duration","Dry-season baseflow"
"59",24.5,"H_ASCI",0,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.475557781134176,"Positive",0.769918646198807,"Dry-season duration","Dry-season baseflow"
"60",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"61",3,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.59643689202203,"Positive",0.972671517300791,"Dry-season duration","Dry-season baseflow"
"62",5,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.585453078182836,"Positive",0.954248153866125,"Dry-season duration","Dry-season baseflow"
"63",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"64",166,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0351354968408012,"Positive",0.0311898287721007,"Dry-season duration","Dry-season baseflow"
"65",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"66",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"67",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"68",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"69",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"70",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"71",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"72",156.5,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.0432339649300902,"Positive",0.0447735459633572,"Dry-season duration","Dry-season baseflow"
"73",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"74",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"75",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"76",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"77",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"78",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"79",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"80",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"81",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"82",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"83",42.5,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.375940909349812,"Positive",0.602829340063718,"Dry-season duration","Dry-season baseflow"
"84",0.5,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.610030738056958,"Positive",0.995472738228509,"Dry-season duration","Dry-season baseflow"
"85",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"86",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"87",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"88",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"89",2,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.601893486937431,"Positive",0.981823969510375,"Dry-season duration","Dry-season baseflow"
"90",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"91",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"92",1,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.607324876651361,"Positive",0.990934144547936,"Dry-season duration","Dry-season baseflow"
"93",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"94",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"95",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"96",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"97",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"98",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"99",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"100",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"101",0.5,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.610030738056958,"Positive",0.995472738228509,"Dry-season duration","Dry-season baseflow"
"102",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"103",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"104",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"105",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"106",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"107",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"108",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"109",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"110",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"111",0,"H_ASCI",1,"DS_Dur_WS",0.86,"H_ASCI_DS_Dur_WS_0.86",0.612729843498573,"Positive",1,"Dry-season duration","Dry-season baseflow"
"112",0.024708332,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.290272838012654,"Positive",0.945267148568877,"Dry-season median baseflow","Dry-season baseflow"
"113",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"114",0.086833333,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.250519308362937,"Positive",0.815810456803896,"Dry-season median baseflow","Dry-season baseflow"
"115",0.003875,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.304408594480619,"Positive",0.991299998584025,"Dry-season median baseflow","Dry-season baseflow"
"116",0.004,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.304322631863156,"Positive",0.99102006278536,"Dry-season median baseflow","Dry-season baseflow"
"117",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"118",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"119",0.019816667,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.293556949885634,"Positive",0.955961802910472,"Dry-season median baseflow","Dry-season baseflow"
"120",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"121",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"122",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"123",0.018608333,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.294371524698199,"Positive",0.958614451904383,"Dry-season median baseflow","Dry-season baseflow"
"124",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"125",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"126",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"127",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"128",2.59e-05,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307062288919706,"Positive",0.999941709296667,"Dry-season median baseflow","Dry-season baseflow"
"129",0.103604333,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.240431069362038,"Positive",0.782958278436381,"Dry-season median baseflow","Dry-season baseflow"
"130",3.51e-293,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"131",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"132",2.67072917,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",7.57139075931488e-05,"Positive",0.000245159895727772,"Dry-season median baseflow","Dry-season baseflow"
"133",0.004572918,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.30392881042802,"Positive",0.989737589993936,"Dry-season median baseflow","Dry-season baseflow"
"134",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"135",0.00103125,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.306367925169989,"Positive",0.997680525580103,"Dry-season median baseflow","Dry-season baseflow"
"136",0.000441667,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.306775025396581,"Positive",0.999006240529587,"Dry-season median baseflow","Dry-season baseflow"
"137",0.066791665,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.262939080367282,"Positive",0.856255232659649,"Dry-season median baseflow","Dry-season baseflow"
"138",0.00065835,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.306625373246798,"Positive",0.998518900854415,"Dry-season median baseflow","Dry-season baseflow"
"139",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"140",0.000833334,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.306504550243328,"Positive",0.998125442802862,"Dry-season median baseflow","Dry-season baseflow"
"141",0.270448501,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.155481984493149,"Positive",0.506323031390658,"Dry-season median baseflow","Dry-season baseflow"
"142",0.012075,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.298798555378753,"Positive",0.973031001863505,"Dry-season median baseflow","Dry-season baseflow"
"143",0.01,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.300212557508099,"Positive",0.977635675698174,"Dry-season median baseflow","Dry-season baseflow"
"144",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"145",0.00666667,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.302492020135631,"Positive",0.985058706894708,"Dry-season median baseflow","Dry-season baseflow"
"146",4.262572083,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",4.30266007214718e-07,"Positive",0,"Dry-season median baseflow","Dry-season baseflow"
"147",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"148",0.04265723,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.278410801716057,"Positive",0.906638629539636,"Dry-season median baseflow","Dry-season baseflow"
"149",0,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.307080188814811,"Positive",1,"Dry-season median baseflow","Dry-season baseflow"
"150",0.016479184,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.295810049104058,"Positive",0.963298982114571,"Dry-season median baseflow","Dry-season baseflow"
"151",0.019458333,"H_ASCI",0,"DS_Mag_50",0.86,"H_ASCI_DS_Mag_50_0.86",0.293798376335631,"Positive",0.956748004030135,"Dry-season median baseflow","Dry-season baseflow"
